kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err,av_training_set
3940418,1,,4.783,4.80E-06,132.246,0.000721147,0.9163,0.01927,2.663,0.09103,1039,17.25,68.51,3.23,0.09533,886,105,,,5170,181,4.57,0.15,0.807,0.182,PC
10130777,1,,0.650915,7.95E-06,131.805,0.00178645,0.7018,1.421,1.439,0.364,120.7,13.07,14.23,3.759,1.27,4790,879,,,8262,339,3.73,0.29,3.181,1.137,AFP
9453075,2,,278.312,0.0092157,165.341,0.0404609,0.5268,18.2,3.384,1.652,177.7,67.22,4.527,3.256,7.354,546,138,,,8287,354,4,0.31,2.348,1.173,UNK
10858803,1,,0.952353,6.49E-06,132.342,0.00212058,0.007186,366.8,2.518,0.7793,121.3,10.19,16.12,0.8651,0.7564,1440,1250,,,4754,147,4.51,0.82,0.821,1.431,AFP
11127641,2,,1.70369,2.21E-05,132.348,0.00409188,0.1014,58.82,4.569,3.108,43.35,8.23,6.345,1.261,1.265,2460,716,,,7311,322,4.08,0.33,1.889,1.085,UNK
11465959,1,,2.52118,3.59E-05,132.196,0.00867691,0.3206,11.47,5.941,2.427,26.56,3.476,7.932,0.4746,0.3981,1340,265,,,5938,160,4.47,0.27,0.913,0.359,NTP
7463903,1,,4.11258,6.33E-05,131.589,0.0107283,0.2869,14.3,10.62,5.521,33.72,3.166,10.66,0.5823,0.571,1160,217,,,5808,158,4.4,0.25,1.002,0.372,UNK
9020199,3,,1.35126,2.08E-05,132.245,0.00831936,0.8536,1.023,4.407,7.867,93.12,10.54,8.458,2.247,1.194,2640,594,,,6905,251,3.98,0.26,2.062,0.914,AFP
10656508,1,,124.036,0.000102706,136.015,0.000741664,0.3867,0.2261,4.872,0.09114,7968,48.57,174.7,10.33,0.2194,414,138,,,6343,235,4.41,0.38,1.137,0.754,PC
3238245,2,,2.62703,5.00E-05,133.112,0.0825578,0.7362,0.6861,13.53,14.23,47.09,5.653,10.22,1.31,0.2119,2080,638,,,7326,321,4.12,0.35,1.767,1.074,AFP
8700506,1,,43.7982,0,172.593,0,0.1,0,5,0,427300,0,-1,98.92,0,777,0,,,6850,276,4.08,0.3,1.813,0.939,AFP
7199724,1,,0.566798,0,131.802,0,0.1,0,1.5,0,758.3,0,-1,2.752,0,2300,0,,,6108,199,4.47,0.26,0.997,0.36,NTP
6701459,2,,1.88929,1.07E-05,132.614,0.00225644,0.4999,1.826,6.114,1.639,48.24,3.644,14.99,1.201,0.2533,2180,648,,,7012,264,4.14,0.34,1.669,0.983,AFP
9411943,1,,1.92202,3.52E-07,132.149,9.77E-05,0.9948,0.01982,2.641,0.006842,4808,15.18,480.8,13.45,1.594,1600,272,,,5880,173,4.3,0.22,1.087,0.365,UNK
8382207,1,,1.25882,1.87E-05,132.396,0.00746881,0.0793,119.5,6.301,24.21,169,18.75,9.763,1.287,2.766,1690,0.00836,,,5780,0,4.44,0,1,0,AFP
5024138,2,,0.833927,2.06E-05,131.823,0.00392028,0.7,2.014,1.089,0.1827,40.62,11.26,5.092,0.536,0.2683,1930,454,,,6150,246,4.5,0.34,0.781,0.362,AFP
10537907,2,,0.613625,8.67E-06,131.798,0.00123635,0.9,0.4642,1.11,0.1685,361.9,40.42,14.32,8.415,3.322,4930,943,,,7693,293,3.59,0.31,3.751,1.406,AFP
4261149,1,,1.38471,1.39E-05,132.582,0.00359446,0.4991,2.302,4.099,1.174,34.5,4.553,8.646,0.8845,0.2414,2240,743,,,6921,274,4.25,0.37,1.454,0.957,UNK
8703413,1,,6.52642,5.35E-05,133.335,0.00584618,0.07751,40.35,14,3.36,6.566,0.7147,9.542,0.8452,0.4603,2110,346,,,7928,321,3.77,0.26,3.267,1.038,AFP
4839494,1,,0.73234,1.26E-05,131.61,0.0044841,0.00873,1378,2.84,8.494,30.72,4.694,8.309,0.3771,0.9827,1670,182,,,5510,184,4.64,0.13,0.685,0.142,UNK
11043167,1,,44.9309,0.000211361,140.203,0.00372294,0.271,10.95,6.52,0.7834,441.7,16.29,26.4,2.407,1.67,560,78.4,,,6109,169,4.41,0.2,1.144,0.314,PC
5078879,1,,1.03936,2.58E-06,131.625,0.000384208,0.1033,17.86,0.6877,0.02368,154.5,5.756,38.25,1.857,0.6497,2390,573,,,6443,204,4.15,0.25,1.457,0.693,UNK
9456985,1,,1.33693,1.24E-05,132.867,0.00371102,0.5342,2.173,3.597,0.9345,35.25,3.747,10.77,1.068,0.2878,2550,922,,,7328,334,4.17,0.41,1.725,1.237,NTP
3219256,1,,0.535567,2.03E-05,132.016,0.00708493,0.9019,1.321,1.784,10.27,28.14,6.975,5.277,2.368,2.349,5050,461,,,7493,158,3.59,0.13,3.836,0.682,AFP
9085039,1,,64.199,0.000819893,147.974,0.0109426,0.4274,10.31,3.582,0.4486,120.1,17.57,6.989,1.206,1.275,506,85.1,,,6088,172,4.33,0.23,1.077,0.357,UNK
9767486,1,,1.24271,5.73E-05,131.726,0.0155981,0.8904,1.606,4.287,27.76,5.01,1.517,3.534,0.686,0.7739,2930,546,,,6784,312,3.86,0.24,2.649,0.959,AFP
7704028,1,,0.767283,1.08E-05,132.217,0.00317738,0.2884,12.68,2.126,1.149,26.9,3.477,9.762,1.086,0.8513,2990,644,,,6230,222,3.89,0.38,2.071,0.879,UNK
11506654,1,,75.2118,0.000615521,202.301,0.00638544,0.1409,51.49,3.102,0.7076,295,26.86,11.4,1.658,2.48,446,88.2,,,6122,181,4.49,0.28,0.964,0.377,PC
6964043,1,,476.612,0.00169348,573.158,0.00237381,0.6567,0.02264,10.27,0.1591,83970,1344,534.3,28.05,0.3951,221,47.4,,,5582,200,4.45,0.27,0.905,0.383,UNK
10091829,1,,2.68648,2.14E-05,132.852,0.00428885,0.9,0.1084,8.286,3.384,9.306,0.8621,11.05,0.7941,0.07333,2360,592,,,7693,312,4,0.3,2.249,1.111,UNK
4178606,1,,42.3511,0.000109218,131.629,0.00210383,0.7753,0.1102,7.804,0.1992,572,22.54,26.85,3.675,0.1701,704,210,,,6856,248,4.26,0.34,1.405,0.832,PC
9597345,1,,44.6997,0.000110451,174.821,0.00207679,0.7587,0.1688,6.381,0.2368,842.1,14.96,58.02,3.315,0.2557,500,41.1,,,5497,104,4.39,0.13,1.046,0.167,PC
10732401,1,,0.933711,1.13E-05,131.54,0.0035782,0.504,3.961,2.591,1.121,55.59,7.838,9.154,0.7755,0.4114,1990,390,,,6208,195,4.46,0.27,1.009,0.391,AFP
3761788,1,,6.01267,0.000125563,133.657,0.0152221,0.07394,87.19,16.64,13.63,21.31,1.994,10.5,0.4746,0.6827,1030,214,,,5658,155,4.32,0.26,1.038,0.425,UNK
5389066,1,,713.072,0.0192457,131.768,0.0192048,0.7169,1.887,10.17,1.671,183.1,105,2.014,1.448,1.028,213,44.2,,,6122,181,4.47,0.29,0.996,0.409,UNK
5546761,1,,17.67,0.000112187,131.605,0.00527552,0.8359,0.3454,6.036,0.6289,337.5,15.18,22.62,1.698,0.3364,646,114,,,5792,156,4.57,0.24,0.819,0.287,PC
4813563,1,,36.5157,0.000110837,151.291,0.00259966,0.2177,10.41,3.519,0.3333,804.8,29.49,27.16,2.131,1.525,431,51.6,,,4915,150,4.54,0.75,0.773,0.179,PC
10153555,1,,3.54267,6.78E-05,134.402,0.0124197,0.8277,0.6154,11.26,9.256,18.82,1.804,10.55,1.021,0.2609,2150,583,,,7868,303,4.04,0.32,2.114,1.137,UNK
7461963,2,,5.30666,6.49E-05,133.154,0.00851473,0.8477,0.1652,16.29,4.327,13.22,0.9904,13.81,1.425,0.1263,2440,419,,,8235,350,3.69,0.28,3.479,1.158,AFP
11356260,1,,8.50701,3.61E-05,134.641,0.00328805,0.8005,1.017,3.064,0.5375,284,15.9,18.6,1.845,0.8855,901,175,,,5822,175,4.43,0.26,0.986,0.378,PC
5551228,1,,122.906,0.00251127,195.93,0.016762,0.9845,0.07278,15.71,1.227,1004,62.98,20.43,4.485,3.924,340,70.8,,,5716,177,4.54,0.29,0.872,0.359,UNK
6368222,3,,82.9706,0.00181965,171.428,0.0149336,0.8262,0.7055,8.217,1.516,314.3,51.88,7.101,3.348,1.121,653,207,,,7409,325,4.15,0.36,1.692,1.065,NTP
4446299,1,,459.267,0.00897593,260.309,0.0133459,0.4254,73.65,2.462,4.692,671.1,239.3,5.171,2.136,21.38,203,69.3,,,5243,183,4.49,0.52,0.821,0.557,NTP
4850809,1,,1.1796,1.83E-05,131.638,0.00733776,0.5237,6.352,5.77,14.53,27.63,3.116,9.703,0.5815,0.6034,1790,566,,,5918,186,4.43,0.37,1.079,0.678,AFP
4567118,1,,521.105,0.0183523,189.633,0.026312,0.8221,0.6445,14.54,2.372,231.9,30.26,8.522,1.612,0.5234,231,44.5,,,5942,165,4.43,0.26,0.947,0.361,UNK
6383932,2,,1.9107,1.37E-05,131.636,0.00165532,0.8858,0.3278,2.458,0.155,78.55,13.85,7.295,1.584,0.382,2140,745,,,7161,309,4.21,0.39,1.555,1.076,UNK
7376500,3,,343.522,0,207.292,0,0.1,0,15,0,185800,0,-1,79.27,0,361,0,,,5702,237,3.81,0.76,1.821,1.361,NTP
4932657,2,,0.653295,1.43E-05,131.982,0.0031397,0.5,7.898,1.258,0.395,139.5,27.1,7.496,2.658,2.437,3920,928,,,8104,303,4.03,0.28,2.164,1.01,AFP
10454401,2,,12.1806,0,133.571,0,0.1,0,6,0,342300,0,-1,44.68,0,743,0,,,5750,159,4.54,0.25,0.882,0.29,AFP
5817613,1,,4.20587,4.45E-05,132.292,0.00839171,0.8982,0.1467,7.048,0.3408,244.3,16.05,15.64,1.568,0.232,1020,213,,,5593,185,4.55,0.28,0.842,0.348,AFP
6962977,2,,11.9789,5.33E-05,143.031,0.00368119,0.3013,12.77,3.692,0.6885,715.8,32.06,23.52,2.139,2.358,678,35.3,,,5296,112,4.54,0.07,0.808,0.077,PC
9899607,1,,1.33255,9.57E-06,132.041,0.00332169,0.6811,1.752,3.95,2.154,83.73,6.132,15.47,0.9412,0.4195,1700,318,,,6091,194,4.49,0.27,0.967,0.356,AFP
7183123,2,,6.3049,5.41E-05,136.631,0.00610547,0.5293,0.8847,11.76,0.6067,19.02,1.986,9.663,1.457,0.1807,2240,380,,,8220,331,3.73,0.27,3.214,1.061,AFP
6510059,1,,0.711595,1.45E-05,132.123,0.00400854,0.5,2.401,2.485,1.079,12.41,2.2,7.094,0.6606,0.1877,3160,823,,,7061,303,4.08,0.3,1.807,0.928,NTP
8022244,2,,34.035,0.000146265,134.431,0.00357993,0.7411,0.3291,6.804,0.4009,717,19.89,35.09,2.901,0.3272,583,126,,,6063,199,4.47,0.3,1.001,0.427,PC
9301183,6,,0.689021,0,131.516,0,0.1,0,2.5,0,212.7,0,-1,3.11,0,3220,0,,,6564,234,3.93,0.29,2.117,0.774,NTP
5866099,1,,36.9772,5.35E-05,133.627,0.00122524,0.5556,1.242,3.838,0.3033,1060,17.54,63.36,4.155,0.9801,602,120,,,5589,161,4.19,0.26,1.239,0.487,AFP
7352425,1,,0.639647,7.10E-06,132.059,0.00207804,0.8999,0.7562,1.618,2.479,84.9,8.317,15.19,2.023,1.142,3360,950,,,7138,242,4.06,0.32,1.89,1.063,AFP
6231538,2,,0.955277,2.02E-05,131.581,0.00642216,0.9,1.167,2.461,6.377,61.21,12.91,5.963,2.537,2.277,3410,800,,,6810,311,3.72,0.41,2.787,1.281,AFP
8556233,2,,0.717815,9.55E-06,131.942,0.00248962,0.9,0.5937,1.5,1.107,87.51,11.27,10.59,2.529,1.087,3680,802,,,7507,303,3.94,0.25,2.332,0.999,AFP
9773869,4,,15.6517,0,138.431,0,0.1,0,15,0,4985,0,-1,7.717,0,791,0,,,6141,243,4.42,0.35,1.096,0.651,AFP
5688669,1,,5.78532,3.33E-05,134.332,0.00411852,0.0007442,3226,14.83,3.205,135.9,13.44,11.43,1.567,0.6772,1290,336,,,6480,214,4.24,0.28,1.338,0.692,UNK
9947026,1,,0.570355,1.10E-05,131.877,0.00101676,0.6841,0.695,1.451,0.2139,137,19.43,10.87,2.969,0.5057,4170,664,,,7641,301,3.87,0.26,2.371,0.732,UNK
8193315,2,,2.62385,0,132.696,0,0.1,0,3.5,0,8767,0,-1,13.8,0,1790,0,,,6728,255,4.21,0.31,1.46,0.802,AFP
3532510,2,,0.695964,1.84E-05,132.11,0.00346288,0.2992,12.85,1.492,0.5065,16.54,3.967,6.338,0.622,0.4477,2970,959,,,7158,281,4.21,0.35,1.494,0.957,UNK
3456780,2,,2.60899,2.96E-05,131.708,0.00423415,0.7006,0.8736,9.055,3.726,140,15.37,8.769,2.981,0.6169,2470,685,,,7865,327,3.99,0.34,2.351,1.292,UNK
7549389,1,,18.4719,0.000434212,149.525,0.019666,0.7065,1.421,14.54,0.5077,48.62,5.984,8.04,1.574,0.6039,1040,231,,,6194,214,3.86,0.4,2.107,0.923,AFP
12367310,1,,8.6275,5.44E-07,139.989,5.29E-05,0.9805,0.0148,4.593,0.003364,37210,21.74,1750,132.4,4.714,1450,323,,,5146,218,3.48,0.34,4.063,1.78,AFP
5702111,1,,0.667286,1.23E-05,131.995,0.00223285,0.5,2.106,1.467,0.217,20.93,3.238,9.186,0.7779,0.1986,3220,1010,,,7426,334,4.17,0.35,1.637,1.015,UNK
11189284,1,,2.41228,6.10E-06,133.186,0.00119563,0.901,0.1596,2.123,0.05183,34.97,1.804,22.33,2.618,0.2848,3510,690,,,8867,397,3.66,0.3,3.828,1.463,AFP
7289157,4,,278.686,0,290.627,0,0.1,0,4.5,0,62280,0,-1,29.26,0,310,0,,,5916,121,4.3,0.12,1.175,0.19,UNK
10923260,2,,7.43593,0,134.556,0,0.1,0,3.5,0,3015,0,-1,5.143,0,969,0,,,6214,197,4.5,0.3,0.933,0.376,AFP
9594022,2,,6.97696,0.000134047,136.206,0.0146292,0.6761,1.757,13.64,2.871,49.88,5.081,10,2.563,0.9515,2240,498,,,8169,302,3.65,0.39,3.406,1.496,AFP
5978913,2,,0.792447,9.72E-06,131.914,0.0020999,0.4355,3.185,3.219,1.819,53.21,7.08,9.833,1.02,0.3198,2560,740,,,6645,253,4.26,0.32,1.362,0.782,AFP
10016317,1,,459.273,0.011578,260.294,0.0163949,0.7318,7.233,3.349,3.14,579.4,153.8,4.324,2.057,6.049,196,23.8,,,5289,170,4.59,0.16,0.791,0.185,NTP
9641076,1,,2.17815,1.17E-05,132.019,0.00300571,0.8956,0.5394,2.801,0.2367,111.3,8.764,15.06,1.168,0.5984,1350,275,,,5584,165,4.43,0.26,0.932,0.376,AFP
7287786,1,,2.66209,2.98E-05,133.128,0.00694635,0.428,4.973,8.964,5.268,27.28,2.31,12.28,1.04,0.4501,2280,771,,,7948,322,4.12,0.39,1.932,1.297,AFP
12885212,2,,95.9071,0.00141252,226.913,0.0111894,0.6889,4.722,3.851,2.209,928.2,113.8,9.236,2.113,3.68,288,21.4,,,4893,144,4.66,0.08,0.653,0.089,PC
10618236,1,,0.874754,2.26E-05,131.566,0.00496975,0.8967,1.372,1.28,0.9355,49.85,15.2,4.592,0.7287,0.9122,1800,310,,,5817,171,4.54,0.25,0.87,0.295,AFP
3860441,1,,2.9881,7.13E-06,133.269,0.00165789,0.984,0.03673,3.174,0.07612,778.6,27.28,41.9,3.668,1.763,1100,220,,,5492,165,4.58,0.27,0.812,0.321,AFP
8386122,1,,1.10642,2.83E-05,131.977,0.00587537,0.003545,4618,1.537,0.4915,100.8,37.07,3.529,2.081,5.879,2910,715,,,7166,324,4,0.28,2.043,0.988,AFP
11919145,1,,449.906,0,352.435,0,0.1,0,9,0,289300,0,-1,51.29,0,243,0,,,6106,182,4.5,0.29,0.94,0.366,UNK
3862246,2,,2.35125,4.17E-06,131.55,0.000823659,0.1,18.66,1.493,0.1063,638.1,26.34,30.24,2.186,1.037,1240,241,,,5408,170,4.48,0.25,0.878,0.337,UNK
4285359,3,,0.57255,0,131.917,0,0.1,0,1.5,0,217.1,0,-1,5.128,0,4940,0,,,7892,322,3.67,0.27,3.435,1.175,AFP
5738431,3,,1.14723,1.16E-05,131.872,0.00430061,0.2699,12.13,5.526,7.88,146.1,13.92,12.19,1.121,1.069,1580,296,,,5318,194,4.44,0.24,0.943,0.346,AFP
6278762,1,,9.7405,1.46E-05,134.878,0.00102575,0.4331,1.731,1.661,0.04153,123,3.398,36.92,0.6643,0.1499,620,37.3,,,5032,182,4.68,0.05,0.593,0.057,PC
7938499,1,,7.22685,8.20E-05,136.185,0.00897517,0.01643,76.91,14.8,1.081,164.6,9.486,19.64,0.7537,0.2872,603,36.9,,,4347,136,4.64,0.06,0.609,0.064,AFP
6761539,3,,3.55175,3.58E-05,132.975,0.00583008,0.7013,3.204,3.947,0.5513,344,44.12,8.474,3.865,2.687,1990,579,,,7488,323,4.08,0.34,1.943,1.12,UNK
8906045,2,,2.34798,3.35E-06,133.569,0.00057489,0.8221,0.6424,0.6736,0.307,3997,368.6,19.1,8.371,3.264,1500,268,,,5891,171,4.3,0.23,1.138,0.401,AFP
11071207,1,,8.04965,0,138.649,0,0.1,0,3.5,0,281400,0,-1,72.57,0,1250,0,,,6698,221,4.17,0.28,1.485,0.746,AFP
3962243,2,,14.1285,6.54E-05,142.893,0.00366395,0.6863,2.252,3.53,0.8261,594.5,29.7,20.53,2.665,1.595,794,176,,,6102,224,4.46,0.3,1.026,0.449,PC
5785707,2,,0.912563,1.37E-05,131.524,0.00329794,0.8996,0.5144,1.853,1.37,24.89,3.967,7.858,2.761,1.104,4820,742,,,7906,169,3.48,0.23,4.739,1.446,NTP
4940438,1,,9.08591,8.57E-06,136.652,0.000749184,0.5029,1.714,1.504,0.1912,2203,46.76,53.62,4.201,0.9699,861,186,,,5931,184,4.48,0.28,0.866,0.37,AFP
2693736,1,,12.124,3.13E-05,134.956,0.00214325,0.2137,13.55,3.307,0.434,758.7,22.04,36.7,2.153,1.734,663,98.3,,,5280,175,4.57,0.18,0.796,0.23,PC
8389948,1,,1.00595,7.16E-06,132.479,0.00197241,0.1,43.1,2.544,1.193,4.516,0.4274,14.46,0.9565,0.6501,5010,1130,,,8939,396,3.58,0.35,4.413,1.946,AFP
3858804,1,,25.952,0.000162747,154.88,0.00502073,0.9993,0.04436,13.98,0.2276,807.2,18.69,52.74,15.57,8.845,865,112,,,5211,133,3.71,0.16,2.721,0.691,AFP
9458266,1,,1.58486,1.11E-05,132.709,0.00230684,0.8823,0.5434,1.478,0.1285,43.1,5.895,9.608,0.4408,0.2144,943,63.5,,,4201,141,4.67,0.07,0.566,0.066,UNK
8955709,2,,0.943017,4.91E-06,132.237,0.000805418,0.3,5.857,1.106,0.04376,379.4,26.75,20.23,1.323,0.8627,1280,67.3,,,4499,133,4.59,0.04,0.693,0.06,AFP
8380743,1,,1.01892,0,131.995,0,0.1,0,3.5,0,95930,0,-1,52.22,0,2510,0,,,6225,226,4.01,0.33,1.672,0.731,NTP
10549415,1,,1.51079,1.52E-05,132.653,0.00371031,0.6951,2.028,2.403,0.4281,98.69,15.52,8.851,3.528,2.486,2460,601,,,5266,199,3.58,0.43,3.331,1.61,UNK
10811753,2,,2.50213,2.57E-05,133.794,0.00389909,0.05292,103,7.624,5.228,273.9,33.4,8.577,5.39,5.035,3080,503,,,8319,346,3.73,0.26,3.22,1.017,UNK
5385838,8,,6.21364,5.87E-05,134.271,0.0202017,0.3,9.463,12.23,2.268,116.8,14.31,10.14,2.55,1.459,1630,341,,,6544,235,3.84,0.35,2.326,0.961,AFP
9474485,1,,0.512581,0,131.78,0,0.1,0,1.5,0,377400,0,-1,28.14,0,1540,0,,,4612,136,4.65,0.06,0.604,0.057,AFP
12106875,1,,5.93716,6.13E-05,135.964,0.00772218,0.002272,3750,4.669,0.3377,159.7,41.16,8.659,1.147,2.375,945,196,,,5475,170,4.43,0.27,0.923,0.378,AFP
3952852,1,,3.23556,9.33E-05,134.537,0.0222973,0.9817,0.003048,5.747,0.2731,66.19,5.323,13.12,0.9893,0.04543,1160,250,,,5746,158,4.52,0.29,0.881,0.376,UNK
5866001,1,,1.74459,1.15E-05,131.691,0.00261833,0.304,4.454,4.82,0.9742,27.55,2.461,12.26,1.494,0.4186,2680,644,,,6502,194,3.7,0.43,2.804,1.336,NTP
3663173,1,,174.637,0.00200754,184.524,0.00958409,0.6841,0.1521,16.18,0.5963,2741,106.5,27.27,6.503,0.2994,370,98.7,,,6299,246,4.4,0.3,1.167,0.616,PC
9574158,1,,15.921,4.71E-05,147.057,0.00238233,0.97,0.04475,1.682,0.249,729.1,61.01,17.39,3.083,1.297,647,134,,,5583,163,4.56,0.27,0.824,0.338,PC
